obs_date,vintage_date,value
2015-11-01,2024-12-17,743
2015-11-01,2025-01-21,743
2015-11-01,2025-02-18,743
2015-11-01,2025-03-20,743
2015-11-01,2025-04-15,746
2015-11-01,2025-05-13,746
2015-11-01,2025-06-10,746
2015-11-01,2025-07-17,746
2015-11-01,2025-08-12,746
2015-11-01,2025-09-16,746
2015-12-01,2024-02-13,747
2015-12-01,2024-03-12,747
2015-12-01,2024-04-16,746
2015-12-01,2024-05-14,746
2015-12-01,2024-06-11,746
2015-12-01,2024-07-18,746
2015-12-01,2024-08-13,746
2015-12-01,2024-09-10,746
2015-12-01,2024-10-15,746
2015-12-01,2024-11-12,746
2015-12-01,2024-12-17,746
2015-12-01,2025-01-21,746
2015-12-01,2025-02-18,746
2015-12-01,2025-03-20,746
2015-12-01,2025-04-15,750
2015-12-01,2025-05-13,750
2015-12-01,2025-06-10,750
2015-12-01,2025-07-17,750
2015-12-01,2025-08-12,750
2015-12-01,2025-09-16,750
2016-01-01,2024-02-13,743
2016-01-01,2024-03-12,743
2016-01-01,2024-04-16,745
2016-01-01,2024-05-14,745
2016-01-01,2024-06-11,745
2016-01-01,2024-07-18,745
2016-01-01,2024-08-13,745
2016-01-01,2024-09-10,745
2016-01-01,2024-10-15,745
2016-01-01,2024-11-12,745
2016-01-01,2024-12-17,745
2016-01-01,2025-01-21,745
2016-01-01,2025-02-18,745
2016-01-01,2025-03-20,745
2016-01-01,2025-04-15,748
2016-01-01,2025-05-13,748
2016-01-01,2025-06-10,748
2016-01-01,2025-07-17,748
2016-01-01,2025-08-12,748
2016-01-01,2025-09-16,748
2016-02-01,2024-02-13,744
2016-02-01,2024-03-12,744
2016-02-01,2024-04-16,746
2016-02-01,2024-05-14,746
2016-02-01,2024-06-11,746
2016-02-01,2024-07-18,746
2016-02-01,2024-08-13,746
2016-02-01,2024-09-10,746
2016-02-01,2024-10-15,746
2016-02-01,2024-11-12,746
2016-02-01,2024-12-17,746
2016-02-01,2025-01-21,746
2016-02-01,2025-02-18,746
2016-02-01,2025-03-20,746
2016-02-01,2025-04-15,748
2016-02-01,2025-05-13,748
2016-02-01,2025-06-10,748
2016-02-01,2025-07-17,748
2016-02-01,2025-08-12,748
2016-02-01,2025-09-16,748
2016-03-01,2024-02-13,744
2016-03-01,2024-03-12,744
2016-03-01,2024-04-16,745
2016-03-01,2024-05-14,745
2016-03-01,2024-06-11,745
2016-03-01,2024-07-18,745
2016-03-01,2024-08-13,745
2016-03-01,2024-09-10,745
2016-03-01,2024-10-15,745
2016-03-01,2024-11-12,745
2016-03-01,2024-12-17,745
2016-03-01,2025-01-21,745
2016-03-01,2025-02-18,745
2016-03-01,2025-03-20,745
2016-03-01,2025-04-15,742
2016-03-01,2025-05-13,742
2016-03-01,2025-06-10,742
2016-03-01,2025-07-17,742
2016-03-01,2025-08-12,742
2016-03-01,2025-09-16,742
2016-04-01,2024-02-13,747
2016-04-01,2024-03-12,747
2016-04-01,2024-04-16,748
2016-04-01,2024-05-14,748
2016-04-01,2024-06-11,748
2016-04-01,2024-07-18,748
2016-04-01,2024-08-13,748
2016-04-01,2024-09-10,748
2016-04-01,2024-10-15,748
2016-04-01,2024-11-12,748
2016-04-01,2024-12-17,748
2016-04-01,2025-01-21,748
2016-04-01,2025-02-18,748
2016-04-01,2025-03-20,748
2016-04-01,2025-04-15,745
2016-04-01,2025-05-13,745
2016-04-01,2025-06-10,745
2016-04-01,2025-07-17,745
2016-04-01,2025-08-12,745
2016-04-01,2025-09-16,745
2016-05-01,2024-02-13,750
2016-05-01,2024-03-12,750
2016-05-01,2024-04-16,750
2016-05-01,2024-05-14,750
2016-05-01,2024-06-11,750
2016-05-01,2024-07-18,750
2016-05-01,2024-08-13,750
2016-05-01,2024-09-10,750
2016-05-01,2024-10-15,750
2016-05-01,2024-11-12,750
2016-05-01,2024-12-17,750
2016-05-01,2025-01-21,750
2016-05-01,2025-02-18,750
2016-05-01,2025-03-20,750
2016-05-01,2025-04-15,746
2016-05-01,2025-05-13,746
2016-05-01,2025-06-10,746
2016-05-01,2025-07-17,746
2016-05-01,2025-08-12,746
2016-05-01,2025-09-16,746
2016-06-01,2024-02-13,749
2016-06-01,2024-03-12,749
2016-06-01,2024-04-16,749
2016-06-01,2024-05-14,749
2016-06-01,2024-06-11,749
2016-06-01,2024-07-18,749
2016-06-01,2024-08-13,749
2016-06-01,2024-09-10,749
2016-06-01,2024-10-15,749
2016-06-01,2024-11-12,749
2016-06-01,2024-12-17,749
2016-06-01,2025-01-21,749
2016-06-01,2025-02-18,749
2016-06-01,2025-03-20,749
2016-06-01,2025-04-15,747
2016-06-01,2025-05-13,747
2016-06-01,2025-06-10,747
2016-06-01,2025-07-17,747
2016-06-01,2025-08-12,747
2016-06-01,2025-09-16,747
2016-07-01,2024-02-13,754
2016-07-01,2024-03-12,754
2016-07-01,2024-04-16,753
2016-07-01,2024-05-14,753
2016-07-01,2024-06-11,753
2016-07-01,2024-07-18,753
2016-07-01,2024-08-13,753
2016-07-01,2024-09-10,753
2016-07-01,2024-10-15,753
2016-07-01,2024-11-12,753
2016-07-01,2024-12-17,753
2016-07-01,2025-01-21,753
2016-07-01,2025-02-18,753
2016-07-01,2025-03-20,753
2016-07-01,2025-04-15,752
2016-07-01,2025-05-13,752
2016-07-01,2025-06-10,752
2016-07-01,2025-07-17,752
2016-07-01,2025-08-12,752
2016-07-01,2025-09-16,752
2016-08-01,2024-02-13,755
2016-08-01,2024-03-12,755
2016-08-01,2024-04-16,755
2016-08-01,2024-05-14,755
2016-08-01,2024-06-11,755
2016-08-01,2024-07-18,755
2016-08-01,2024-08-13,755
2016-08-01,2024-09-10,755
2016-08-01,2024-10-15,755
2016-08-01,2024-11-12,755
2016-08-01,2024-12-17,755
2016-08-01,2025-01-21,755
2016-08-01,2025-02-18,755
2016-08-01,2025-03-20,755
2016-08-01,2025-04-15,753
2016-08-01,2025-05-13,753
2016-08-01,2025-06-10,753
2016-08-01,2025-07-17,753
2016-08-01,2025-08-12,753
2016-08-01,2025-09-16,753
2016-09-01,2024-02-13,758
2016-09-01,2024-03-12,758
2016-09-01,2024-04-16,762
2016-09-01,2024-05-14,762
2016-09-01,2024-06-11,762
2016-09-01,2024-07-18,762
2016-09-01,2024-08-13,762
2016-09-01,2024-09-10,762
2016-09-01,2024-10-15,762
2016-09-01,2024-11-12,762
2016-09-01,2024-12-17,762
2016-09-01,2025-01-21,762
2016-09-01,2025-02-18,762
2016-09-01,2025-03-20,762
2016-09-01,2025-04-15,765
2016-09-01,2025-05-13,765
2016-09-01,2025-06-10,765
2016-09-01,2025-07-17,765
2016-09-01,2025-08-12,765
2016-09-01,2025-09-16,765
2016-10-01,2024-02-13,750
2016-10-01,2024-03-12,750
2016-10-01,2024-04-16,751
2016-10-01,2024-05-14,758
2016-10-01,2024-06-11,758
2016-10-01,2024-07-18,758
2016-10-01,2024-08-13,758
2016-10-01,2024-09-10,751
2016-10-01,2024-10-15,751
2016-10-01,2024-11-12,751
2016-10-01,2024-12-17,751
2016-10-01,2025-01-21,751
2016-10-01,2025-02-18,751
2016-10-01,2025-03-20,758
2016-10-01,2025-04-15,751
2016-10-01,2025-05-13,751
2016-10-01,2025-06-10,751
2016-10-01,2025-07-17,751
2016-10-01,2025-08-12,758
2016-10-01,2025-09-16,758
2016-11-01,2024-02-13,757
2016-11-01,2024-03-12,757
2016-11-01,2024-04-16,758
2016-11-01,2024-05-14,758
2016-11-01,2024-06-11,758
2016-11-01,2024-07-18,758
2016-11-01,2024-08-13,758
2016-11-01,2024-09-10,758
2016-11-01,2024-10-15,758
2016-11-01,2024-11-12,758
2016-11-01,2024-12-17,758
2016-11-01,2025-01-21,758
2016-11-01,2025-02-18,758
2016-11-01,2025-03-20,758
2016-11-01,2025-04-15,755
2016-11-01,2025-05-13,755
2016-11-01,2025-06-10,755
2016-11-01,2025-07-17,755
2016-11-01,2025-08-12,755
2016-11-01,2025-09-16,755
2016-12-01,2024-02-13,759
2016-12-01,2024-03-12,759
2016-12-01,2024-04-16,754
2016-12-01,2024-05-14,754
2016-12-01,2024-06-11,754
2016-12-01,2024-07-18,754
2016-12-01,2024-08-13,754
2016-12-01,2024-09-10,754
2016-12-01,2024-10-15,754
2016-12-01,2024-11-12,754
2016-12-01,2024-12-17,754
2016-12-01,2025-01-21,754
2016-12-01,2025-02-18,754
2016-12-01,2025-03-20,754
2016-12-01,2025-04-15,748
2016-12-01,2025-05-13,748
2016-12-01,2025-06-10,748
2016-12-01,2025-07-17,748
2016-12-01,2025-08-12,748
2016-12-01,2025-09-16,748
2017-01-01,2024-02-13,770
2017-01-01,2024-03-12,770
2017-01-01,2024-04-16,767
2017-01-01,2024-05-14,767
2017-01-01,2024-06-11,767
2017-01-01,2024-07-18,767
2017-01-01,2024-08-13,767
2017-01-01,2024-09-10,767
2017-01-01,2024-10-15,767
2017-01-01,2024-11-12,767
2017-01-01,2024-12-17,767
2017-01-01,2025-01-21,767
2017-01-01,2025-02-18,767
2017-01-01,2025-03-20,767
2017-01-01,2025-04-15,764
2017-01-01,2025-05-13,764
2017-01-01,2025-06-10,764
2017-01-01,2025-07-17,764
2017-01-01,2025-08-12,764
2017-01-01,2025-09-16,764
2017-02-01,2024-02-13,777
2017-02-01,2024-03-12,777
2017-02-01,2024-04-16,773
2017-02-01,2024-05-14,773
2017-02-01,2024-06-11,773
2017-02-01,2024-07-18,773
2017-02-01,2024-08-13,773
2017-02-01,2024-09-10,773
2017-02-01,2024-10-15,773
2017-02-01,2024-11-12,773
2017-02-01,2024-12-17,773
2017-02-01,2025-01-21,773
2017-02-01,2025-02-18,773
2017-02-01,2025-03-20,773
2017-02-01,2025-04-15,771
2017-02-01,2025-05-13,771
2017-02-01,2025-06-10,771
2017-02-01,2025-07-17,771
2017-02-01,2025-08-12,771
2017-02-01,2025-09-16,771
2017-03-01,2024-02-13,792
2017-03-01,2024-03-12,792
2017-03-01,2024-04-16,788
2017-03-01,2024-05-14,788
2017-03-01,2024-06-11,788
2017-03-01,2024-07-18,788
2017-03-01,2024-08-13,788
2017-03-01,2024-09-10,788
2017-03-01,2024-10-15,788
2017-03-01,2024-11-12,788
2017-03-01,2024-12-17,788
2017-03-01,2025-01-21,788
2017-03-01,2025-02-18,788
2017-03-01,2025-03-20,788
2017-03-01,2025-04-15,791
2017-03-01,2025-05-13,791
2017-03-01,2025-06-10,791
2017-03-01,2025-07-17,791
2017-03-01,2025-08-12,791
2017-03-01,2025-09-16,791
2017-04-01,2024-02-13,784
2017-04-01,2024-03-12,784
2017-04-01,2024-04-16,783
2017-04-01,2024-05-14,783
2017-04-01,2024-06-11,783
2017-04-01,2024-07-18,783
2017-04-01,2024-08-13,783
2017-04-01,2024-09-10,783
2017-04-01,2024-10-15,783
2017-04-01,2024-11-12,783
2017-04-01,2024-12-17,783
2017-04-01,2025-01-21,783
2017-04-01,2025-02-18,783
2017-04-01,2025-03-20,783
2017-04-01,2025-04-15,786
2017-04-01,2025-05-13,786
2017-04-01,2025-06-10,786
2017-04-01,2025-07-17,786
2017-04-01,2025-08-12,786
2017-04-01,2025-09-16,786
2017-05-01,2024-02-13,781
2017-05-01,2024-03-12,781
2017-05-01,2024-04-16,782
2017-05-01,2024-05-14,782
2017-05-01,2024-06-11,782
2017-05-01,2024-07-18,782
2017-05-01,2024-08-13,782
2017-05-01,2024-09-10,782
2017-05-01,2024-10-15,782
2017-05-01,2024-11-12,782
2017-05-01,2024-12-17,782
2017-05-01,2025-01-21,782
2017-05-01,2025-02-18,782
2017-05-01,2025-03-20,782
2017-05-01,2025-04-15,786
2017-05-01,2025-05-13,786
2017-05-01,2025-06-10,786
2017-05-01,2025-07-17,786
2017-05-01,2025-08-12,786
2017-05-01,2025-09-16,786
2017-06-01,2024-02-13,781
2017-06-01,2024-03-12,781
2017-06-01,2024-04-16,785
2017-06-01,2024-05-14,785
2017-06-01,2024-06-11,785
2017-06-01,2024-07-18,785
2017-06-01,2024-08-13,785
2017-06-01,2024-09-10,785
2017-06-01,2024-10-15,785
2017-06-01,2024-11-12,785
2017-06-01,2024-12-17,785
2017-06-01,2025-01-21,785
2017-06-01,2025-02-18,785
2017-06-01,2025-03-20,785
2017-06-01,2025-04-15,784
2017-06-01,2025-05-13,784
2017-06-01,2025-06-10,784
2017-06-01,2025-07-17,784
2017-06-01,2025-08-12,784
2017-06-01,2025-09-16,784
2017-07-01,2024-02-13,790
2017-07-01,2024-03-12,790
2017-07-01,2024-04-16,794
2017-07-01,2024-05-14,794
2017-07-01,2024-06-11,794
2017-07-01,2024-07-18,794
2017-07-01,2024-08-13,794
2017-07-01,2024-09-10,794
2017-07-01,2024-10-15,794
2017-07-01,2024-11-12,794
2017-07-01,2024-12-17,794
2017-07-01,2025-01-21,794
2017-07-01,2025-02-18,794
2017-07-01,2025-03-20,794
2017-07-01,2025-04-15,793
2017-07-01,2025-05-13,793
2017-07-01,2025-06-10,793
2017-07-01,2025-07-17,793
2017-07-01,2025-08-12,793
2017-07-01,2025-09-16,793
2017-08-01,2024-02-13,798
2017-08-01,2024-03-12,798
2017-08-01,2024-04-16,799
2017-08-01,2024-05-14,799
2017-08-01,2024-06-11,799
2017-08-01,2024-07-18,799
2017-08-01,2024-08-13,799
2017-08-01,2024-09-10,799
2017-08-01,2024-10-15,799
2017-08-01,2024-11-12,799
2017-08-01,2024-12-17,799
2017-08-01,2025-01-21,799
2017-08-01,2025-02-18,799
2017-08-01,2025-03-20,799
2017-08-01,2025-04-15,800
2017-08-01,2025-05-13,800
2017-08-01,2025-06-10,800
2017-08-01,2025-07-17,800
2017-08-01,2025-08-12,800
2017-08-01,2025-09-16,800
2017-09-01,2024-02-13,805
2017-09-01,2024-03-12,805
2017-09-01,2024-04-16,809
2017-09-01,2024-05-14,809
2017-09-01,2024-06-11,809
2017-09-01,2024-07-18,809
2017-09-01,2024-08-13,809
2017-09-01,2024-09-10,809
2017-09-01,2024-10-15,809
2017-09-01,2024-11-12,809
2017-09-01,2024-12-17,809
2017-09-01,2025-01-21,809
2017-09-01,2025-02-18,809
2017-09-01,2025-03-20,809
2017-09-01,2025-04-15,812
2017-09-01,2025-05-13,812
2017-09-01,2025-06-10,812
2017-09-01,2025-07-17,812
2017-09-01,2025-08-12,812
2017-09-01,2025-09-16,812
2017-10-01,2024-02-13,790
2017-10-01,2024-03-12,816
2017-10-01,2024-04-16,790
2017-10-01,2024-05-14,790
2017-10-01,2024-06-11,790
2017-10-01,2024-07-18,790
2017-10-01,2024-08-13,790
2017-10-01,2024-09-10,819
2017-10-01,2024-10-15,790
2017-10-01,2024-11-12,790
2017-10-01,2024-12-17,790
2017-10-01,2025-01-21,790
2017-10-01,2025-02-18,790
2017-10-01,2025-03-20,790
2017-10-01,2025-04-15,790
2017-10-01,2025-05-13,790
2017-10-01,2025-06-10,819
2017-10-01,2025-07-17,790
2017-10-01,2025-08-12,790
2017-10-01,2025-09-16,790
2017-11-01,2024-02-13,821
2017-11-01,2024-03-12,821
2017-11-01,2024-04-16,821
2017-11-01,2024-05-14,821
2017-11-01,2024-06-11,821
2017-11-01,2024-07-18,821
2017-11-01,2024-08-13,821
2017-11-01,2024-09-10,821
2017-11-01,2024-10-15,821
2017-11-01,2024-11-12,821
2017-11-01,2024-12-17,821
2017-11-01,2025-01-21,821
2017-11-01,2025-02-18,821
2017-11-01,2025-03-20,821
2017-11-01,2025-04-15,820
2017-11-01,2025-05-13,820
2017-11-01,2025-06-10,820
2017-11-01,2025-07-17,820
2017-11-01,2025-08-12,820
2017-11-01,2025-09-16,820
2017-12-01,2024-02-13,828
2017-12-01,2024-03-12,828
2017-12-01,2024-04-16,822
2017-12-01,2024-05-14,822
2017-12-01,2024-06-11,822
2017-12-01,2024-07-18,822
2017-12-01,2024-08-13,822
2017-12-01,2024-09-10,822
2017-12-01,2024-10-15,822
2017-12-01,2024-11-12,822
2017-12-01,2024-12-17,822
2017-12-01,2025-01-21,822
2017-12-01,2025-02-18,822
2017-12-01,2025-03-20,822
2017-12-01,2025-04-15,817
2017-12-01,2025-05-13,817
2017-12-01,2025-06-10,817
2017-12-01,2025-07-17,817
2017-12-01,2025-08-12,817
2017-12-01,2025-09-16,817
2018-01-01,2024-02-13,819
2018-01-01,2024-03-12,819
2018-01-01,2024-04-16,815
2018-01-01,2024-05-14,815
2018-01-01,2024-06-11,815
2018-01-01,2024-07-18,815
2018-01-01,2024-08-13,815
2018-01-01,2024-09-10,815
2018-01-01,2024-10-15,815
2018-01-01,2024-11-12,815
2018-01-01,2024-12-17,815
2018-01-01,2025-01-21,815
2018-01-01,2025-02-18,815
2018-01-01,2025-03-20,815
2018-01-01,2025-04-15,814
2018-01-01,2025-05-13,814
2018-01-01,2025-06-10,814
2018-01-01,2025-07-17,814
2018-01-01,2025-08-12,814
2018-01-01,2025-09-16,814
2018-02-01,2024-02-13,818
2018-02-01,2024-03-12,818
2018-02-01,2024-04-16,814
2018-02-01,2024-05-14,814
2018-02-01,2024-06-11,814
2018-02-01,2024-07-18,814
2018-02-01,2024-08-13,814
2018-02-01,2024-09-10,814
2018-02-01,2024-10-15,814
2018-02-01,2024-11-12,814
2018-02-01,2024-12-17,814
2018-02-01,2025-01-21,814
2018-02-01,2025-02-18,814
2018-02-01,2025-03-20,814
2018-02-01,2025-04-15,815
2018-02-01,2025-05-13,815
2018-02-01,2025-06-10,815
2018-02-01,2025-07-17,815
2018-02-01,2025-08-12,815
2018-02-01,2025-09-16,815
2018-03-01,2024-02-13,816
2018-03-01,2024-03-12,816
2018-03-01,2024-04-16,812
2018-03-01,2024-05-14,812
2018-03-01,2024-06-11,812
2018-03-01,2024-07-18,812
2018-03-01,2024-08-13,812
2018-03-01,2024-09-10,812
2018-03-01,2024-10-15,812
2018-03-01,2024-11-12,812
2018-03-01,2024-12-17,812
2018-03-01,2025-01-21,812
2018-03-01,2025-02-18,812
2018-03-01,2025-03-20,812
2018-03-01,2025-04-15,811
2018-03-01,2025-05-13,811
2018-03-01,2025-06-10,811
2018-03-01,2025-07-17,811
2018-03-01,2025-08-12,811
2018-03-01,2025-09-16,811
2018-04-01,2024-02-13,820
2018-04-01,2024-03-12,820
2018-04-01,2024-04-16,819
2018-04-01,2024-05-14,819
2018-04-01,2024-06-11,819
2018-04-01,2024-07-18,819
2018-04-01,2024-08-13,819
2018-04-01,2024-09-10,819
2018-04-01,2024-10-15,819
2018-04-01,2024-11-12,819
2018-04-01,2024-12-17,819
2018-04-01,2025-01-21,819
2018-04-01,2025-02-18,819
2018-04-01,2025-03-20,819
2018-04-01,2025-04-15,821
2018-04-01,2025-05-13,821
2018-04-01,2025-06-10,821
2018-04-01,2025-07-17,821
2018-04-01,2025-08-12,821
2018-04-01,2025-09-16,821
2018-05-01,2024-02-13,828
2018-05-01,2024-03-12,828
2018-05-01,2024-04-16,829
2018-05-01,2024-05-14,829
2018-05-01,2024-06-11,829
2018-05-01,2024-07-18,829
2018-05-01,2024-08-13,829
2018-05-01,2024-09-10,829
2018-05-01,2024-10-15,829
2018-05-01,2024-11-12,829
2018-05-01,2024-12-17,829
2018-05-01,2025-01-21,829
2018-05-01,2025-02-18,829
2018-05-01,2025-03-20,829
2018-05-01,2025-04-15,832
2018-05-01,2025-05-13,832
2018-05-01,2025-06-10,832
2018-05-01,2025-07-17,832
2018-05-01,2025-08-12,832
2018-05-01,2025-09-16,832
2018-06-01,2024-02-13,834
2018-06-01,2024-03-12,834
2018-06-01,2024-04-16,839
2018-06-01,2024-05-14,839
2018-06-01,2024-06-11,839
2018-06-01,2024-07-18,839
2018-06-01,2024-08-13,839
2018-06-01,2024-09-10,839
2018-06-01,2024-10-15,839
2018-06-01,2024-11-12,839
2018-06-01,2024-12-17,839
2018-06-01,2025-01-21,839
2018-06-01,2025-02-18,839
2018-06-01,2025-03-20,839
2018-06-01,2025-04-15,837
2018-06-01,2025-05-13,837
2018-06-01,2025-06-10,837
2018-06-01,2025-07-17,837
2018-06-01,2025-08-12,837
2018-06-01,2025-09-16,837
2018-07-01,2024-02-13,839
2018-07-01,2024-03-12,839
2018-07-01,2024-04-16,843
2018-07-01,2024-05-14,843
2018-07-01,2024-06-11,843
2018-07-01,2024-07-18,843
2018-07-01,2024-08-13,843
2018-07-01,2024-09-10,843
2018-07-01,2024-10-15,843
2018-07-01,2024-11-12,843
2018-07-01,2024-12-17,843
2018-07-01,2025-01-21,843
2018-07-01,2025-02-18,843
2018-07-01,2025-03-20,843
2018-07-01,2025-04-15,842
2018-07-01,2025-05-13,842
2018-07-01,2025-06-10,842
2018-07-01,2025-07-17,842
2018-07-01,2025-08-12,842
2018-07-01,2025-09-16,842
2018-08-01,2024-02-13,843
2018-08-01,2024-03-12,843
2018-08-01,2024-04-16,844
2018-08-01,2024-05-14,844
2018-08-01,2024-06-11,844
2018-08-01,2024-07-18,844
2018-08-01,2024-08-13,844
2018-08-01,2024-09-10,844
2018-08-01,2024-10-15,844
2018-08-01,2024-11-12,844
2018-08-01,2024-12-17,844
2018-08-01,2025-01-21,844
2018-08-01,2025-02-18,844
2018-08-01,2025-03-20,844
2018-08-01,2025-04-15,846
2018-08-01,2025-05-13,846
2018-08-01,2025-06-10,846
2018-08-01,2025-07-17,846
2018-08-01,2025-08-12,846
2018-08-01,2025-09-16,846
2018-09-01,2024-02-13,857
2018-09-01,2024-03-12,857
2018-09-01,2024-04-16,862
2018-09-01,2024-05-14,862
2018-09-01,2024-06-11,862
2018-09-01,2024-07-18,862
2018-09-01,2024-08-13,862
2018-09-01,2024-09-10,862
2018-09-01,2024-10-15,862
2018-09-01,2024-11-12,862
2018-09-01,2024-12-17,862
2018-09-01,2025-01-21,862
2018-09-01,2025-02-18,862
2018-09-01,2025-03-20,862
2018-09-01,2025-04-15,864
2018-09-01,2025-05-13,864
2018-09-01,2025-06-10,864
2018-09-01,2025-07-17,864
2018-09-01,2025-08-12,864
2018-09-01,2025-09-16,864
2018-10-01,2024-02-13,835
2018-10-01,2024-03-12,835
2018-10-01,2024-04-16,835
2018-10-01,2024-05-14,835
2018-10-01,2024-06-11,835
2018-10-01,2024-07-18,835
2018-10-01,2024-08-13,835
2018-10-01,2024-09-10,835
2018-10-01,2024-10-15,835
2018-10-01,2024-11-12,835
2018-10-01,2024-12-17,835
2018-10-01,2025-01-21,835
2018-10-01,2025-02-18,861
2018-10-01,2025-03-20,835
2018-10-01,2025-04-15,835
2018-10-01,2025-05-13,835
2018-10-01,2025-06-10,835
2018-10-01,2025-07-17,862
2018-10-01,2025-08-12,835
2018-10-01,2025-09-16,835
2018-11-01,2024-02-13,857
2018-11-01,2024-03-12,857
2018-11-01,2024-04-16,856
2018-11-01,2024-05-14,856
2018-11-01,2024-06-11,856
2018-11-01,2024-07-18,856
2018-11-01,2024-08-13,856
2018-11-01,2024-09-10,856
2018-11-01,2024-10-15,856
2018-11-01,2024-11-12,856
2018-11-01,2024-12-17,856
2018-11-01,2025-01-21,856
2018-11-01,2025-02-18,856
2018-11-01,2025-03-20,856
2018-11-01,2025-04-15,856
2018-11-01,2025-05-13,856
2018-11-01,2025-06-10,856
2018-11-01,2025-07-17,856
2018-11-01,2025-08-12,856
2018-11-01,2025-09-16,856
2018-12-01,2024-02-13,865
2018-12-01,2024-03-12,865
2018-12-01,2024-04-16,859
2018-12-01,2024-05-14,859
2018-12-01,2024-06-11,859
2018-12-01,2024-07-18,859
2018-12-01,2024-08-13,859
2018-12-01,2024-09-10,859
2018-12-01,2024-10-15,859
2018-12-01,2024-11-12,859
2018-12-01,2024-12-17,859
2018-12-01,2025-01-21,859
2018-12-01,2025-02-18,859
2018-12-01,2025-03-20,859
2018-12-01,2025-04-15,855
2018-12-01,2025-05-13,855
2018-12-01,2025-06-10,855
2018-12-01,2025-07-17,855
2018-12-01,2025-08-12,855
2018-12-01,2025-09-16,855
2019-01-01,2024-02-13,852
2019-01-01,2024-03-12,852
2019-01-01,2024-04-16,847
2019-01-01,2024-05-14,847
2019-01-01,2024-06-11,847
2019-01-01,2024-07-18,847
2019-01-01,2024-08-13,847
2019-01-01,2024-09-10,847
2019-01-01,2024-10-15,847
2019-01-01,2024-11-12,847
2019-01-01,2024-12-17,847
2019-01-01,2025-01-21,847
2019-01-01,2025-02-18,847
2019-01-01,2025-03-20,847
2019-01-01,2025-04-15,847
2019-01-01,2025-05-13,847
2019-01-01,2025-06-10,847
2019-01-01,2025-07-17,847
2019-01-01,2025-08-12,847
2019-01-01,2025-09-16,847
2019-02-01,2024-02-13,850
2019-02-01,2024-03-12,850
2019-02-01,2024-04-16,845
2019-02-01,2024-05-14,845
2019-02-01,2024-06-11,845
2019-02-01,2024-07-18,845
2019-02-01,2024-08-13,845
2019-02-01,2024-09-10,845
2019-02-01,2024-10-15,845
2019-02-01,2024-11-12,845
2019-02-01,2024-12-17,845
2019-02-01,2025-01-21,845
2019-02-01,2025-02-18,845
2019-02-01,2025-03-20,845
2019-02-01,2025-04-15,845
2019-02-01,2025-05-13,845
2019-02-01,2025-06-10,845
2019-02-01,2025-07-17,845
2019-02-01,2025-08-12,845
2019-02-01,2025-09-16,845
2019-03-01,2024-02-13,843
2019-03-01,2024-03-12,843
2019-03-01,2024-04-16,840
2019-03-01,2024-05-14,840
2019-03-01,2024-06-11,840
2019-03-01,2024-07-18,840
2019-03-01,2024-08-13,840
2019-03-01,2024-09-10,840
2019-03-01,2024-10-15,840
2019-03-01,2024-11-12,840
2019-03-01,2024-12-17,840
2019-03-01,2025-01-21,840
2019-03-01,2025-02-18,840
2019-03-01,2025-03-20,840
2019-03-01,2025-04-15,840
2019-03-01,2025-05-13,840
2019-03-01,2025-06-10,840
2019-03-01,2025-07-17,840
2019-03-01,2025-08-12,840
2019-03-01,2025-09-16,840
2019-04-01,2024-02-13,836
2019-04-01,2024-03-12,836
2019-04-01,2024-04-16,835
2019-04-01,2024-05-14,835
2019-04-01,2024-06-11,835
2019-04-01,2024-07-18,835
2019-04-01,2024-08-13,835
2019-04-01,2024-09-10,835
2019-04-01,2024-10-15,835
2019-04-01,2024-11-12,835
2019-04-01,2024-12-17,835
2019-04-01,2025-01-21,835
2019-04-01,2025-02-18,835
2019-04-01,2025-03-20,835
2019-04-01,2025-04-15,835
2019-04-01,2025-05-13,835
2019-04-01,2025-06-10,835
2019-04-01,2025-07-17,835
2019-04-01,2025-08-12,835
2019-04-01,2025-09-16,835
2019-05-01,2024-02-13,819
2019-05-01,2024-03-12,819
2019-05-01,2024-04-16,821
2019-05-01,2024-05-14,821
2019-05-01,2024-06-11,821
2019-05-01,2024-07-18,821
2019-05-01,2024-08-13,821
2019-05-01,2024-09-10,821
2019-05-01,2024-10-15,821
2019-05-01,2024-11-12,821
2019-05-01,2024-12-17,821
2019-05-01,2025-01-21,821
2019-05-01,2025-02-18,821
2019-05-01,2025-03-20,821
2019-05-01,2025-04-15,822
2019-05-01,2025-05-13,822
2019-05-01,2025-06-10,822
2019-05-01,2025-07-17,822
2019-05-01,2025-08-12,822
2019-05-01,2025-09-16,822
2019-06-01,2024-02-13,817
2019-06-01,2024-03-12,817
2019-06-01,2024-04-16,823
2019-06-01,2024-05-14,823
2019-06-01,2024-06-11,823
2019-06-01,2024-07-18,823
2019-06-01,2024-08-13,823
2019-06-01,2024-09-10,823
2019-06-01,2024-10-15,823
2019-06-01,2024-11-12,823
2019-06-01,2024-12-17,823
2019-06-01,2025-01-21,823
2019-06-01,2025-02-18,823
2019-06-01,2025-03-20,823
2019-06-01,2025-04-15,821
2019-06-01,2025-05-13,821
2019-06-01,2025-06-10,821
2019-06-01,2025-07-17,821
2019-06-01,2025-08-12,821
2019-06-01,2025-09-16,821
2019-07-01,2024-02-13,811
2019-07-01,2024-03-12,811
2019-07-01,2024-04-16,816
2019-07-01,2024-05-14,816
